id,name,new_date,new_datetime,hour,demand_kWh,supply_kWh
18477,APST,2022-03-23,2022-03-23 04:01:01,4,2.59,0
18478,TESTING,2022-03-23,2022-03-23 04:01:01,4,0.66,0
18479,TBat,2022-03-23,2022-03-23 04:01:01,4,0,0
18480,350kW,2022-03-23,2022-03-23 05:00:52,5,0,0
18481,NDIR-SERT,2022-03-23,2022-03-23 05:00:52,5,8.02,0
18482,SGTECH,2022-03-23,2022-03-23 05:00:52,5,1.43,0
18483,120kW,2022-03-23,2022-03-23 05:00:52,5,2.47,0
18484,SIMINAR,2022-03-23,2022-03-23 05:00:52,5,0.39,0
18485,SEPCON LAB,2022-03-23,2022-03-23 05:00:52,5,1.71,0
18486,TESTING,2022-03-23,2022-03-23 05:01:06,5,0.66,0
18487,APST,2022-03-23,2022-03-23 05:01:06,5,2.47,0
18488,TBat,2022-03-23,2022-03-23 05:01:06,5,0,0
18489,SIMINAR,2022-03-23,2022-03-23 06:00:52,6,0.33,0
18490,SGTECH,2022-03-23,2022-03-23 06:00:52,6,1.28,0
18491,NDIR-SERT,2022-03-23,2022-03-23 06:00:52,6,7.75,0
18492,120kW,2022-03-23,2022-03-23 06:00:52,6,2.11,0
18493,350kW,2022-03-23,2022-03-23 06:00:52,6,0,0
18494,SEPCON LAB,2022-03-23,2022-03-23 06:00:52,6,1.85,0
18495,TESTING,2022-03-23,2022-03-23 06:01:01,6,0.51,0
18496,APST,2022-03-23,2022-03-23 06:01:01,6,2.11,0
18497,TBat,2022-03-23,2022-03-23 06:01:01,6,0,0
18498,NDIR-SERT,2022-03-23,2022-03-23 07:00:51,7,7.03,0
18499,SEPCON LAB,2022-03-23,2022-03-23 07:00:51,7,1.84,0
18500,SGTECH,2022-03-23,2022-03-23 07:00:51,7,0.62,0
18501,120kW,2022-03-23,2022-03-23 07:00:51,7,2.78,0
18502,SIMINAR,2022-03-23,2022-03-23 07:00:51,7,0.34,0
18503,350kW,2022-03-23,2022-03-23 07:00:51,7,0,0
18504,TESTING,2022-03-23,2022-03-23 07:00:59,7,0.35,0
18505,APST,2022-03-23,2022-03-23 07:00:59,7,2.78,0
18506,TBat,2022-03-23,2022-03-23 07:00:59,7,0,0
18507,SGTECH,2022-03-23,2022-03-23 08:00:51,8,5.49,0
18508,120kW,2022-03-23,2022-03-23 08:00:51,8,2.24,0.34
18509,NDIR-SERT,2022-03-23,2022-03-23 08:00:51,8,7.64,0
18510,SIMINAR,2022-03-23,2022-03-23 08:00:51,8,0.36,0
18511,350kW,2022-03-23,2022-03-23 08:00:51,8,0,4.54
18512,SEPCON LAB,2022-03-23,2022-03-23 08:00:51,8,2.04,0
18513,APST,2022-03-23,2022-03-23 08:01:00,8,2.24,0
18514,TESTING,2022-03-23,2022-03-23 08:01:00,8,0.34,0
18515,TBat,2022-03-23,2022-03-23 08:01:00,8,0,0
18516,SEPCON LAB,2022-03-23,2022-03-23 09:00:51,9,2.15,0
18517,NDIR-SERT,2022-03-23,2022-03-23 09:00:51,9,20.35,0.01
18518,SGTECH,2022-03-23,2022-03-23 09:00:51,9,13.8,0
18519,120kW,2022-03-23,2022-03-23 09:00:51,9,0.02,4.96
18520,350kW,2022-03-23,2022-03-23 09:00:51,9,0,35.09
18521,SIMINAR,2022-03-23,2022-03-23 09:00:51,9,1.21,0
18522,TBat,2022-03-23,2022-03-23 09:01:00,9,0,0
18523,TESTING,2022-03-23,2022-03-23 09:01:00,9,0.39,0
18524,APST,2022-03-23,2022-03-23 09:01:00,9,0.02,0
18525,SIMINAR,2022-03-23,2022-03-23 10:00:51,10,3.64,0
18526,SEPCON LAB,2022-03-23,2022-03-23 10:00:51,10,6.08,0
18527,120kW,2022-03-23,2022-03-23 10:00:51,10,0,15.15
18528,350kW,2022-03-23,2022-03-23 10:00:51,10,0,81.78
18529,SGTECH,2022-03-23,2022-03-23 10:00:51,10,18.36,0
18530,NDIR-SERT,2022-03-23,2022-03-23 10:00:51,10,34.53,0
18531,TBat,2022-03-23,2022-03-23 10:00:59,10,0,0
18532,TESTING,2022-03-23,2022-03-23 10:00:59,10,1.55,0
18533,APST,2022-03-23,2022-03-23 10:00:59,10,0,0
18534,350kW,2022-03-23,2022-03-23 11:00:51,11,0,56.44
18535,SEPCON LAB,2022-03-23,2022-03-23 11:00:51,11,15.88,0
18536,SGTECH,2022-03-23,2022-03-23 11:00:51,11,18.18,0
18537,NDIR-SERT,2022-03-23,2022-03-23 11:00:51,11,38.98,0
18538,120kW,2022-03-23,2022-03-23 11:00:51,11,0,13.2
18539,SIMINAR,2022-03-23,2022-03-23 11:00:51,11,4.34,0
18540,TBat,2022-03-23,2022-03-23 11:00:59,11,0,0
18541,TESTING,2022-03-23,2022-03-23 11:00:59,11,1.61,0
18542,APST,2022-03-23,2022-03-23 11:00:59,11,0,0
18543,350kW,2022-03-23,2022-03-23 12:00:52,12,0,116.53
18544,SEPCON LAB,2022-03-23,2022-03-23 12:00:52,12,17.55,0
18545,SGTECH,2022-03-23,2022-03-23 12:00:52,12,19.43,0
18546,120kW,2022-03-23,2022-03-23 12:00:52,12,0,26.3
18547,SIMINAR,2022-03-23,2022-03-23 12:00:52,12,4.64,0
18548,NDIR-SERT,2022-03-23,2022-03-23 12:00:52,12,29,0
18549,TESTING,2022-03-23,2022-03-23 12:01:01,12,1.77,0
18550,APST,2022-03-23,2022-03-23 12:01:01,12,0,0
18551,TBat,2022-03-23,2022-03-23 12:01:01,12,0,0
18552,120kW,2022-03-23,2022-03-23 13:00:52,13,0,30.62
18553,350kW,2022-03-23,2022-03-23 13:00:52,13,0,126.09
18554,SEPCON LAB,2022-03-23,2022-03-23 13:00:52,13,8.65,0
18555,NDIR-SERT,2022-03-23,2022-03-23 13:00:52,13,34.84,0
18556,SGTECH,2022-03-23,2022-03-23 13:00:52,13,21.25,0
18557,SIMINAR,2022-03-23,2022-03-23 13:00:52,13,4.65,0
18558,APST,2022-03-23,2022-03-23 13:01:00,13,0,0
18559,TBat,2022-03-23,2022-03-23 13:01:00,13,0,0
18560,TESTING,2022-03-23,2022-03-23 13:01:00,13,1.95,0
18561,350kW,2022-03-23,2022-03-23 14:00:51,14,0,123.28
18562,120kW,2022-03-23,2022-03-23 14:00:51,14,0,32.67
18563,NDIR-SERT,2022-03-23,2022-03-23 14:00:51,14,37.47,0
18564,SIMINAR,2022-03-23,2022-03-23 14:00:51,14,5.17,0
18565,SGTECH,2022-03-23,2022-03-23 14:00:51,14,25.77,0
18566,SEPCON LAB,2022-03-23,2022-03-23 14:00:51,14,7.73,0
18567,TESTING,2022-03-23,2022-03-23 14:00:59,14,2.24,0
18568,TBat,2022-03-23,2022-03-23 14:00:59,14,0,0
18569,APST,2022-03-23,2022-03-23 14:00:59,14,0,0
18570,SEPCON LAB,2022-03-23,2022-03-23 15:00:51,15,15.28,0
18571,SIMINAR,2022-03-23,2022-03-23 15:00:51,15,5.09,0
18572,SGTECH,2022-03-23,2022-03-23 15:00:51,15,26.85,0
18573,NDIR-SERT,2022-03-23,2022-03-23 15:00:51,15,43.33,0
18574,120kW,2022-03-23,2022-03-23 15:00:51,15,0,22.69
18575,350kW,2022-03-23,2022-03-23 15:00:51,15,0,87.63
18576,TBat,2022-03-23,2022-03-23 15:00:59,15,0,0
18577,TESTING,2022-03-23,2022-03-23 15:00:59,15,2.47,0
18578,APST,2022-03-23,2022-03-23 15:00:59,15,0,0
18579,SGTECH,2022-03-23,2022-03-23 16:00:51,16,24.93,0
18580,350kW,2022-03-23,2022-03-23 16:00:51,16,0,51.66
18581,SIMINAR,2022-03-23,2022-03-23 16:00:51,16,4.91,0
18582,120kW,2022-03-23,2022-03-23 16:00:51,16,0,12.06
18583,NDIR-SERT,2022-03-23,2022-03-23 16:00:51,16,48.06,0
18584,SEPCON LAB,2022-03-23,2022-03-23 16:00:51,16,16.5,0
18585,TESTING,2022-03-23,2022-03-23 16:00:59,16,2.4,0
18586,TBat,2022-03-23,2022-03-23 16:00:59,16,0,0
18587,APST,2022-03-23,2022-03-23 16:00:59,16,0,0
18588,350kW,2022-03-23,2022-03-23 17:00:51,17,0,28.75
18589,SEPCON LAB,2022-03-23,2022-03-23 17:00:51,17,7.42,0
18590,120kW,2022-03-23,2022-03-23 17:00:51,17,0.34,5.78
18591,NDIR-SERT,2022-03-23,2022-03-23 17:00:51,17,39.58,0
18592,SGTECH,2022-03-23,2022-03-23 17:00:51,17,21.77,0
18593,SIMINAR,2022-03-23,2022-03-23 17:00:51,17,4.86,0
18594,TESTING,2022-03-23,2022-03-23 17:01:00,17,1.9,0
18595,TBat,2022-03-23,2022-03-23 17:01:00,17,0,0
18596,APST,2022-03-23,2022-03-23 17:01:00,17,0.34,0
18597,350kW,2022-03-23,2022-03-23 18:00:51,18,0.03,1.25
18598,SGTECH,2022-03-23,2022-03-23 18:00:51,18,3.15,0
18599,SIMINAR,2022-03-23,2022-03-23 18:00:51,18,4.66,0
18600,120kW,2022-03-23,2022-03-23 18:00:51,18,3.7,0.04
18601,NDIR-SERT,2022-03-23,2022-03-23 18:00:51,18,29.31,0
18602,SEPCON LAB,2022-03-23,2022-03-23 18:00:51,18,5.9,0
18603,TESTING,2022-03-23,2022-03-23 18:00:59,18,0.43,0
18604,APST,2022-03-23,2022-03-23 18:00:59,18,3.7,0
18605,TBat,2022-03-23,2022-03-23 18:00:59,18,0,0
18606,120kW,2022-03-23,2022-03-23 19:00:51,19,3.39,0
18607,NDIR-SERT,2022-03-23,2022-03-23 19:00:51,19,22.57,0
18608,350kW,2022-03-23,2022-03-23 19:00:51,19,0.1,0
18609,SGTECH,2022-03-23,2022-03-23 19:00:51,19,1.59,0
18610,SEPCON LAB,2022-03-23,2022-03-23 19:00:51,19,5.56,0
18611,SIMINAR,2022-03-23,2022-03-23 19:00:51,19,3.64,0
18612,TESTING,2022-03-23,2022-03-23 19:00:59,19,0.63,0
18613,APST,2022-03-23,2022-03-23 19:00:59,19,3.39,0
18614,TBat,2022-03-23,2022-03-23 19:00:59,19,0,0
18615,NDIR-SERT,2022-03-23,2022-03-23 20:00:51,20,11.7,0
18616,SGTECH,2022-03-23,2022-03-23 20:00:51,20,1.46,0
18617,350kW,2022-03-23,2022-03-23 20:00:51,20,0,0
18618,TESTING,2022-03-23,2022-03-23 20:00:51,20,0.66,0
18619,120kW,2022-03-23,2022-03-23 20:00:51,20,3.51,0
18620,SIMINAR,2022-03-23,2022-03-23 20:00:51,20,0.37,0
18621,SEPCON LAB,2022-03-23,2022-03-23 20:00:59,20,4.39,0
18622,TBat,2022-03-23,2022-03-23 20:00:59,20,0,0
18623,APST,2022-03-23,2022-03-23 20:00:59,20,3.51,0
18624,SIMINAR,2022-03-23,2022-03-23 21:00:51,21,0.39,0
18625,SGTECH,2022-03-23,2022-03-23 21:00:51,21,1.38,0
18626,120kW,2022-03-23,2022-03-23 21:00:51,21,3.31,0
18627,350kW,2022-03-23,2022-03-23 21:00:51,21,0,0
18628,NDIR-SERT,2022-03-23,2022-03-23 21:00:51,21,9.47,0
18629,SEPCON LAB,2022-03-23,2022-03-23 21:00:51,21,3.75,0
18630,APST,2022-03-23,2022-03-23 21:00:59,21,3.31,0
18631,TBat,2022-03-23,2022-03-23 21:00:59,21,0,0
18632,TESTING,2022-03-23,2022-03-23 21:00:59,21,0.66,0
18633,SGTECH,2022-03-23,2022-03-23 22:00:51,22,1.39,0
18634,SEPCON LAB,2022-03-23,2022-03-23 22:00:51,22,3.61,0
18635,NDIR-SERT,2022-03-23,2022-03-23 22:00:51,22,9.05,0
18636,350kW,2022-03-23,2022-03-23 22:00:51,22,0,0
18637,120kW,2022-03-23,2022-03-23 22:00:51,22,2.7,0
18638,SIMINAR,2022-03-23,2022-03-23 22:00:51,22,0.34,0
18639,TBat,2022-03-23,2022-03-23 22:00:59,22,0,0
18640,APST,2022-03-23,2022-03-23 22:00:59,22,2.7,0
18641,TESTING,2022-03-23,2022-03-23 22:00:59,22,0.66,0
18642,SGTECH,2022-03-23,2022-03-23 23:00:51,23,1.32,0
18643,SEPCON LAB,2022-03-23,2022-03-23 23:00:51,23,3.34,0
18644,SIMINAR,2022-03-23,2022-03-23 23:00:51,23,0.35,0
18645,NDIR-SERT,2022-03-23,2022-03-23 23:00:51,23,8.75,0
18646,120kW,2022-03-23,2022-03-23 23:00:51,23,2.75,0
18647,350kW,2022-03-23,2022-03-23 23:00:51,23,0,0
18648,APST,2022-03-23,2022-03-23 23:00:59,23,2.75,0
18649,TBat,2022-03-23,2022-03-23 23:00:59,23,0,0
18650,TESTING,2022-03-23,2022-03-23 23:00:59,23,0.67,0
18660,SEPCON LAB,2022-03-24,2022-03-24 01:00:51,1,2.16,0
18661,120kW,2022-03-24,2022-03-24 01:00:51,1,2.67,0
18662,SIMINAR,2022-03-24,2022-03-24 01:00:51,1,0.5,0
18663,350kW,2022-03-24,2022-03-24 01:00:51,1,0,0
18664,NDIR-SERT,2022-03-24,2022-03-24 01:00:51,1,8.61,0
18665,SGTECH,2022-03-24,2022-03-24 01:00:51,1,1.36,0
18666,APST,2022-03-24,2022-03-24 01:00:59,1,2.67,0
18667,TESTING,2022-03-24,2022-03-24 01:00:59,1,0.66,0
18668,TBat,2022-03-24,2022-03-24 01:00:59,1,137913.06,250687.34
18669,NDIR-SERT,2022-03-24,2022-03-24 02:00:51,2,8.01,0
18670,SIMINAR,2022-03-24,2022-03-24 02:00:51,2,0.34,0
18671,120kW,2022-03-24,2022-03-24 02:00:51,2,2.39,0
18672,350kW,2022-03-24,2022-03-24 02:00:51,2,0,0
18673,SGTECH,2022-03-24,2022-03-24 02:00:51,2,1.34,0
18674,SEPCON LAB,2022-03-24,2022-03-24 02:00:51,2,1.85,0
18675,TESTING,2022-03-24,2022-03-24 02:01:00,2,0.65,0
18676,TBat,2022-03-24,2022-03-24 02:01:00,2,-137913.06,-250687.34
18677,APST,2022-03-24,2022-03-24 02:01:00,2,2.39,0
18678,SGTECH,2022-03-24,2022-03-24 03:00:52,3,1.39,0
18679,350kW,2022-03-24,2022-03-24 03:00:51,3,0,0
18680,SIMINAR,2022-03-24,2022-03-24 03:00:52,3,0.36,0
18681,120kW,2022-03-24,2022-03-24 03:00:52,3,2.46,0
18682,NDIR-SERT,2022-03-24,2022-03-24 03:00:51,3,7.9,0
18683,SEPCON LAB,2022-03-24,2022-03-24 03:00:52,3,1.79,0
18684,TESTING,2022-03-24,2022-03-24 03:01:00,3,0.67,0
18685,TBat,2022-03-24,2022-03-24 03:01:00,3,0,0
18686,APST,2022-03-24,2022-03-24 03:01:00,3,2.46,0
18687,SEPCON LAB,2022-03-24,2022-03-24 04:00:52,4,1.8,0
18688,SIMINAR,2022-03-24,2022-03-24 04:00:52,4,0.35,0
18689,SGTECH,2022-03-24,2022-03-24 04:00:52,4,1.43,0
18690,NDIR-SERT,2022-03-24,2022-03-24 04:00:52,4,8.15,0
18691,350kW,2022-03-24,2022-03-24 04:00:52,4,0,0
18692,120kW,2022-03-24,2022-03-24 04:00:52,4,2.42,0
18693,TESTING,2022-03-24,2022-03-24 04:01:02,4,0.68,0
18694,TBat,2022-03-24,2022-03-24 04:01:02,4,0,0
18695,APST,2022-03-24,2022-03-24 04:01:02,4,2.42,0
18696,350kW,2022-03-24,2022-03-24 05:00:52,5,0,0
18697,SEPCON LAB,2022-03-24,2022-03-24 05:00:52,5,1.8,0
18698,SGTECH,2022-03-24,2022-03-24 05:00:52,5,1.46,0
18699,120kW,2022-03-24,2022-03-24 05:00:52,5,2.39,0
18700,NDIR-SERT,2022-03-24,2022-03-24 05:00:52,5,7.95,0
18701,SIMINAR,2022-03-24,2022-03-24 05:00:52,5,0.4,0
18702,TBat,2022-03-24,2022-03-24 05:01:00,5,0,0
18703,APST,2022-03-24,2022-03-24 05:01:00,5,2.39,0
18704,TESTING,2022-03-24,2022-03-24 05:01:00,5,0.67,0
18705,350kW,2022-03-24,2022-03-24 06:00:52,6,0,0
18706,SGTECH,2022-03-24,2022-03-24 06:00:52,6,1.42,0
18707,SEPCON LAB,2022-03-24,2022-03-24 06:00:52,6,1.58,0
18708,120kW,2022-03-24,2022-03-24 06:00:52,6,2.09,0
18709,NDIR-SERT,2022-03-24,2022-03-24 06:00:52,6,8.04,0
18710,SIMINAR,2022-03-24,2022-03-24 06:00:52,6,0.34,0
18711,TBat,2022-03-24,2022-03-24 06:01:00,6,0,0
18712,APST,2022-03-24,2022-03-24 06:01:00,6,2.09,0
18713,TESTING,2022-03-24,2022-03-24 06:01:00,6,0.62,0
18714,120kW,2022-03-24,2022-03-24 07:00:51,7,2.61,0
18715,NDIR-SERT,2022-03-24,2022-03-24 07:00:51,7,6.89,0
18716,SEPCON LAB,2022-03-24,2022-03-24 07:00:51,7,1.22,0
18717,350kW,2022-03-24,2022-03-24 07:00:51,7,0,0
18718,SIMINAR,2022-03-24,2022-03-24 07:00:51,7,0.37,0
18719,SGTECH,2022-03-24,2022-03-24 07:00:51,7,0.8,0
18720,TESTING,2022-03-24,2022-03-24 07:01:00,7,0.34,0
18721,APST,2022-03-24,2022-03-24 07:01:00,7,2.61,0
18722,TBat,2022-03-24,2022-03-24 07:01:00,7,138022.13,250687.34
18723,350kW,2022-03-24,2022-03-24 08:00:52,8,0,21.37
18724,SIMINAR,2022-03-24,2022-03-24 08:00:52,8,0.34,0
18725,SEPCON LAB,2022-03-24,2022-03-24 08:00:52,8,1.37,0
18726,120kW,2022-03-24,2022-03-24 08:00:52,8,0.67,3.71
18727,NDIR-SERT,2022-03-24,2022-03-24 08:00:52,8,4.01,0.39
18728,SGTECH,2022-03-24,2022-03-24 08:00:52,8,5.82,0
18729,TBat,2022-03-24,2022-03-24 08:01:00,8,-138022.13,-250687.34
18730,APST,2022-03-24,2022-03-24 08:01:00,8,0.67,0
18731,TESTING,2022-03-24,2022-03-24 08:01:00,8,0.37,0
18732,350kW,2022-03-24,2022-03-24 09:00:52,9,0,56.5
18733,SIMINAR,2022-03-24,2022-03-24 09:00:52,9,1.18,0
18734,NDIR-SERT,2022-03-24,2022-03-24 09:00:52,9,11.55,0.89
18735,SGTECH,2022-03-24,2022-03-24 09:00:52,9,11.81,0
18736,SEPCON LAB,2022-03-24,2022-03-24 09:00:52,9,1.97,0
18737,120kW,2022-03-24,2022-03-24 09:00:52,9,0.04,8.71
18738,TBat,2022-03-24,2022-03-24 09:01:00,9,0,0
18739,APST,2022-03-24,2022-03-24 09:01:00,9,0.04,0
18740,TESTING,2022-03-24,2022-03-24 09:01:00,9,0.41,0
18741,350kW,2022-03-24,2022-03-24 10:00:51,10,0,58.44
18742,NDIR-SERT,2022-03-24,2022-03-24 10:00:51,10,33.73,0
18743,SGTECH,2022-03-24,2022-03-24 10:00:51,10,14.15,0
18744,120kW,2022-03-24,2022-03-24 10:00:51,10,0,8.54
18745,SIMINAR,2022-03-24,2022-03-24 10:00:51,10,4.27,0
18746,SEPCON LAB,2022-03-24,2022-03-24 10:00:51,10,2.41,0
18747,APST,2022-03-24,2022-03-24 10:00:59,10,0,0
18748,TESTING,2022-03-24,2022-03-24 10:00:59,10,1.34,0
18749,TBat,2022-03-24,2022-03-24 10:00:59,10,0,0
18750,120kW,2022-03-24,2022-03-24 11:00:52,11,0,17.75
18751,SEPCON LAB,2022-03-24,2022-03-24 11:00:52,11,2.53,0
18752,NDIR-SERT,2022-03-24,2022-03-24 11:00:52,11,26.32,0
18753,350kW,2022-03-24,2022-03-24 11:00:52,11,0,82.37
18754,SGTECH,2022-03-24,2022-03-24 11:00:52,11,14.71,0
18755,SIMINAR,2022-03-24,2022-03-24 11:00:52,11,5.02,0
18756,TBat,2022-03-24,2022-03-24 11:01:01,11,0,0
18757,TESTING,2022-03-24,2022-03-24 11:01:01,11,1.27,0
18758,APST,2022-03-24,2022-03-24 11:01:01,11,0,0
18759,SIMINAR,2022-03-24,2022-03-24 12:00:55,12,4.86,0
18760,SGTECH,2022-03-24,2022-03-24 12:00:55,12,16.17,0
18761,NDIR-SERT,2022-03-24,2022-03-24 12:00:55,12,21.18,0
18762,350kW,2022-03-24,2022-03-24 12:00:55,12,0,102.97
18763,120kW,2022-03-24,2022-03-24 12:00:55,12,0,23.53
18764,SEPCON LAB,2022-03-24,2022-03-24 12:00:55,12,3.06,0
18765,TESTING,2022-03-24,2022-03-24 12:01:16,12,1.37,0
18766,APST,2022-03-24,2022-03-24 12:01:16,12,0,0
18767,TBat,2022-03-24,2022-03-24 12:01:16,12,138037.66,250845.69
18768,SGTECH,2022-03-24,2022-03-24 13:00:52,13,15.68,0
18769,SEPCON LAB,2022-03-24,2022-03-24 13:00:52,13,3.88,0
18770,SIMINAR,2022-03-24,2022-03-24 13:00:52,13,4.81,0
18771,350kW,2022-03-24,2022-03-24 13:00:52,13,0,108.53
18772,NDIR-SERT,2022-03-24,2022-03-24 13:00:52,13,30.49,0
18773,120kW,2022-03-24,2022-03-24 13:00:52,13,0,24.6
18774,APST,2022-03-24,2022-03-24 13:01:00,13,0,0
18775,TESTING,2022-03-24,2022-03-24 13:01:00,13,1.6,0
18776,TBat,2022-03-24,2022-03-24 13:01:00,13,-138037.66,-250845.69
18777,SEPCON LAB,2022-03-24,2022-03-24 14:00:52,14,4.8,0
18778,SIMINAR,2022-03-24,2022-03-24 14:00:52,14,5.03,0
18779,SGTECH,2022-03-24,2022-03-24 14:00:52,14,17.17,0
18780,120kW,2022-03-24,2022-03-24 14:00:52,14,0,24.55
18781,NDIR-SERT,2022-03-24,2022-03-24 14:00:52,14,28.75,0
18782,350kW,2022-03-24,2022-03-24 14:00:52,14,0,110.1
18783,TESTING,2022-03-24,2022-03-24 14:01:01,14,1.71,0
18784,APST,2022-03-24,2022-03-24 14:01:01,14,0,0
18785,TBat,2022-03-24,2022-03-24 14:01:01,14,0,0
18786,120kW,2022-03-24,2022-03-24 15:00:52,15,0,28.35
18787,SGTECH,2022-03-24,2022-03-24 15:00:52,15,22.6,0
18788,SIMINAR,2022-03-24,2022-03-24 15:00:52,15,5,0
18789,SEPCON LAB,2022-03-24,2022-03-24 15:00:52,15,5.76,0
18790,NDIR-SERT,2022-03-24,2022-03-24 15:00:52,15,35.29,0
18791,350kW,2022-03-24,2022-03-24 15:00:52,15,0,99.9
18792,APST,2022-03-24,2022-03-24 15:01:00,15,0,0
18793,TBat,2022-03-24,2022-03-24 15:01:00,15,0,0
18794,TESTING,2022-03-24,2022-03-24 15:01:00,15,1.84,0
18795,SEPCON LAB,2022-03-24,2022-03-24 16:00:51,16,6.18,0
18796,350kW,2022-03-24,2022-03-24 16:00:51,16,0,70.75
18797,SIMINAR,2022-03-24,2022-03-24 16:00:51,16,4.95,0
18798,SGTECH,2022-03-24,2022-03-24 16:00:51,16,25.06,0
18799,NDIR-SERT,2022-03-24,2022-03-24 16:00:51,16,35.15,0
18800,120kW,2022-03-24,2022-03-24 16:00:51,16,0,21.7
18801,TBat,2022-03-24,2022-03-24 16:01:00,16,0,0
18802,TESTING,2022-03-24,2022-03-24 16:01:00,16,2.01,0
18803,APST,2022-03-24,2022-03-24 16:01:00,16,0,0
18804,SEPCON LAB,2022-03-24,2022-03-24 17:00:52,17,5.67,0
18805,350kW,2022-03-24,2022-03-24 17:00:51,17,0,38.53
18806,SIMINAR,2022-03-24,2022-03-24 17:00:51,17,4.93,0
18807,NDIR-SERT,2022-03-24,2022-03-24 17:00:51,17,37.56,0
18808,SGTECH,2022-03-24,2022-03-24 17:00:51,17,18.83,0
18809,120kW,2022-03-24,2022-03-24 17:00:51,17,0,14.02
18810,APST,2022-03-24,2022-03-24 17:01:00,17,0,0
18811,TBat,2022-03-24,2022-03-24 17:01:00,17,0,0
18812,TESTING,2022-03-24,2022-03-24 17:01:00,17,1.8,0
18813,NDIR-SERT,2022-03-24,2022-03-24 18:00:51,18,31.76,0
18814,SEPCON LAB,2022-03-24,2022-03-24 18:00:51,18,3.98,0
18815,120kW,2022-03-24,2022-03-24 18:00:51,18,0.19,4.31
18816,350kW,2022-03-24,2022-03-24 18:00:51,18,0.05,9.19
18817,SGTECH,2022-03-24,2022-03-24 18:00:51,18,5.57,0
18818,SIMINAR,2022-03-24,2022-03-24 18:00:51,18,3.71,0
18819,APST,2022-03-24,2022-03-24 18:00:59,18,0.19,0
18820,TESTING,2022-03-24,2022-03-24 18:00:59,18,0.53,0
18821,TBat,2022-03-24,2022-03-24 18:00:59,18,0,0
18822,120kW,2022-03-24,2022-03-24 19:00:51,19,0.94,0
18823,SGTECH,2022-03-24,2022-03-24 19:00:51,19,1.23,0
18824,350kW,2022-03-24,2022-03-24 19:00:51,19,0.09,0
18825,SIMINAR,2022-03-24,2022-03-24 19:00:51,19,2.77,0
18826,NDIR-SERT,2022-03-24,2022-03-24 19:00:51,19,26.91,0
18827,SEPCON LAB,2022-03-24,2022-03-24 19:00:51,19,3.95,0
18828,TESTING,2022-03-24,2022-03-24 19:00:59,19,0.58,0
18829,TBat,2022-03-24,2022-03-24 19:00:59,19,0,0
18830,APST,2022-03-24,2022-03-24 19:00:59,19,0.94,0
18831,SGTECH,2022-03-24,2022-03-24 20:00:52,20,1.41,0
18832,120kW,2022-03-24,2022-03-24 20:00:51,20,0.97,0
18833,350kW,2022-03-24,2022-03-24 20:00:51,20,0,0
18834,NDIR-SERT,2022-03-24,2022-03-24 20:00:51,20,13,0
18835,SIMINAR,2022-03-24,2022-03-24 20:00:51,20,0.44,0
18836,SEPCON LAB,2022-03-24,2022-03-24 20:00:52,20,3.9,0
18837,APST,2022-03-24,2022-03-24 20:01:00,20,0.97,0
18838,TESTING,2022-03-24,2022-03-24 20:01:00,20,0.65,0
18839,TBat,2022-03-24,2022-03-24 20:01:00,20,0,0
18840,SEPCON LAB,2022-03-24,2022-03-24 21:00:51,21,3.88,0
18841,SIMINAR,2022-03-24,2022-03-24 21:00:51,21,0.4,0
18842,350kW,2022-03-24,2022-03-24 21:00:51,21,0,0
18843,120kW,2022-03-24,2022-03-24 21:00:51,21,0.93,0
18844,SGTECH,2022-03-24,2022-03-24 21:00:51,21,1.4,0
18845,NDIR-SERT,2022-03-24,2022-03-24 21:00:51,21,10.11,0
18846,TBat,2022-03-24,2022-03-24 21:01:00,21,0,0
18847,TESTING,2022-03-24,2022-03-24 21:01:00,21,0.67,0
18848,APST,2022-03-24,2022-03-24 21:01:00,21,0.93,0
18849,SGTECH,2022-03-24,2022-03-24 22:00:51,22,1.41,0
18850,SIMINAR,2022-03-24,2022-03-24 22:00:51,22,0.4,0
18851,NDIR-SERT,2022-03-24,2022-03-24 22:00:51,22,9.55,0
18852,350kW,2022-03-24,2022-03-24 22:00:51,22,0,0
18853,SEPCON LAB,2022-03-24,2022-03-24 22:00:51,22,3.87,0
18854,120kW,2022-03-24,2022-03-24 22:00:51,22,0.97,0
18855,TBat,2022-03-24,2022-03-24 22:01:00,22,0,0
18856,TESTING,2022-03-24,2022-03-24 22:01:00,22,0.67,0
18857,APST,2022-03-24,2022-03-24 22:01:00,22,0.97,0
18858,350kW,2022-03-24,2022-03-24 23:00:52,23,0,0
18859,SIMINAR,2022-03-24,2022-03-24 23:00:51,23,0.39,0
18860,SGTECH,2022-03-24,2022-03-24 23:00:52,23,1.45,0
18861,SEPCON LAB,2022-03-24,2022-03-24 23:00:52,23,3.95,0
18862,NDIR-SERT,2022-03-24,2022-03-24 23:00:51,23,9.56,0
18863,120kW,2022-03-24,2022-03-24 23:00:52,23,0.9,0
18864,APST,2022-03-24,2022-03-24 23:01:00,23,0.9,0
18865,TESTING,2022-03-24,2022-03-24 23:01:00,23,0.67,0
18866,TBat,2022-03-24,2022-03-24 23:01:00,23,0,0
18876,350kW,2022-03-25,2022-03-25 01:00:51,1,0,0
18877,120kW,2022-03-25,2022-03-25 01:00:51,1,0.84,0
