date,new_date,hour,load_kW,demand(kWh),supply(kWh),net_kWh,Wind,Condition,temperature(°F),dew_point(°F),humidity(%),wind_speed(°mph),wind_gust(°mph),pressure(°in),precip(°in),time_idx,group,wind_direction,weather_condition,hour_group,work_time,holiday,weekend,workday
2022-11-08,11/8/2022,13,60.06,32.47,0.0,-32.47,SSW,Fair,88.0,72.0,58.0,5.0,0.0,29.49,0.0,2620,a,16,0.0,1,1,1,1,1
2022-11-08,11/8/2022,14,69.48,49.53,0.0,-49.53,W,Fair,88.0,72.0,58.0,7.0,18.0,29.46,0.0,2621,a,7,0.0,1,1,1,1,1
2022-11-08,11/8/2022,15,67.43,56.32,0.0,-56.32,SSW,Fair,88.0,77.0,70.0,7.0,0.0,29.43,0.0,2622,a,16,0.0,1,1,1,1,1
2022-11-08,11/8/2022,16,50.62,42.8,0.0,-42.8,S,Fair,88.0,75.0,66.0,5.0,0.0,29.4,0.0,2623,a,17,0.0,1,1,1,1,1
2022-11-08,11/8/2022,17,43.66,48.72,0.0,-48.72,S,Fair,88.0,77.0,70.0,5.0,0.0,29.4,0.0,2624,a,17,0.0,1,1,1,1,1
2022-11-08,11/8/2022,18,22.83,30.47,0.0,-30.47,S,Fair,86.0,77.0,74.0,5.0,0.0,29.43,0.0,2625,a,17,0.0,1,0,1,1,1
2022-08-17,17/8/2022,10,44.05,6.4,0.0,-6.4,SE,Fair,84.0,75.0,74.0,9.0,0.0,29.55,0.0,2626,a,4,0.0,0,1,1,1,1
2022-08-17,17/8/2022,11,47.47,22.27,0.0,-22.27,ESE,Partly Cloudy,86.0,75.0,70.0,10.0,0.0,29.55,0.0,2627,a,1,5.0,0,1,1,1,1
2022-08-17,17/8/2022,12,41.53,20.61,0.0,-20.61,SE,Fair,88.0,75.0,66.0,12.0,0.0,29.55,0.0,2628,a,4,0.0,0,1,1,1,1
2022-08-17,17/8/2022,13,43.02,25.59,0.0,-25.59,SE,Partly Cloudy,88.0,75.0,66.0,10.0,0.0,29.52,0.0,2629,a,4,5.0,1,1,1,1,1
2022-08-17,17/8/2022,14,47.43,36.75,0.0,-36.75,SE,Fair,88.0,75.0,66.0,13.0,0.0,29.49,0.0,2630,a,4,0.0,1,1,1,1,1
2022-08-17,17/8/2022,16,49.16,44.08,0.0,-44.08,S,Fair,86.0,75.0,70.0,5.0,0.0,29.46,0.0,2631,a,17,0.0,1,1,1,1,1
2022-08-17,17/8/2022,19,11.66,13.13,0.0,-13.13,VAR,Fair,84.0,79.0,84.0,2.0,0.0,29.49,0.0,2632,a,0,0.0,1,0,1,1,1
2022-08-18,18/8/2022,6,8.0,7.16,0.0,-7.16,ESE,Fair,79.0,79.0,100.0,3.0,0.0,29.52,0.0,2633,a,1,0.0,0,0,1,1,1
2022-08-18,18/8/2022,7,7.12,6.04,0.0,-6.04,VAR,Fair,81.0,81.0,100.0,2.0,0.0,29.55,0.0,2634,a,0,0.0,0,0,1,1,1
2022-08-18,18/8/2022,9,35.74,18.69,0.06,-18.63,SE,Fair,84.0,75.0,74.0,5.0,0.0,29.61,0.0,2635,a,4,0.0,0,1,1,1,1
2022-08-18,18/8/2022,10,44.02,31.64,0.0,-31.64,E,Fair,86.0,75.0,70.0,5.0,0.0,29.61,0.0,2636,a,12,0.0,0,1,1,1,1
2022-08-18,18/8/2022,11,51.73,29.45,0.0,-29.45,SE,Fair,88.0,75.0,66.0,5.0,0.0,29.58,0.0,2637,a,4,0.0,0,1,1,1,1
2022-08-18,18/8/2022,12,48.16,27.47,0.0,-27.47,ESE,Partly Cloudy,90.0,75.0,62.0,5.0,0.0,29.58,0.0,2638,a,1,5.0,0,1,1,1,1
2022-08-18,18/8/2022,13,48.53,31.88,0.0,-31.88,SE,Partly Cloudy,91.0,73.0,55.0,6.0,0.0,29.55,0.0,2639,a,4,5.0,1,1,1,1,1
2022-08-18,18/8/2022,14,43.29,26.86,0.0,-26.86,S,Mostly Cloudy,90.0,75.0,62.0,6.0,0.0,29.52,0.0,2640,a,17,4.0,1,1,1,1,1
2022-08-18,18/8/2022,15,26.03,22.04,0.0,-22.04,S,Showers in the Vicinity,91.0,75.0,59.0,3.0,0.0,29.49,0.0,2641,a,17,13.0,1,1,1,1,1
2022-08-18,18/8/2022,16,32.94,18.69,0.01,-18.68,SSW,Fair,91.0,75.0,59.0,6.0,0.0,29.49,0.0,2642,a,16,0.0,1,1,1,1,1
2022-08-18,18/8/2022,17,32.12,23.78,0.0,-23.78,S,Fair,91.0,72.0,52.0,5.0,0.0,29.49,0.0,2643,a,17,0.0,1,1,1,1,1
2022-08-18,18/8/2022,18,19.42,24.66,0.0,-24.66,S,Fair,90.0,75.0,62.0,5.0,0.0,29.49,0.0,2644,a,17,0.0,1,0,1,1,1
2022-08-18,18/8/2022,19,12.85,15.22,0.0,-15.22,SE,Fair,86.0,77.0,74.0,2.0,0.0,29.49,0.0,2645,a,4,0.0,1,0,1,1,1
2022-08-18,18/8/2022,20,10.6,10.95,0.0,-10.95,SSW,Fair,86.0,77.0,74.0,5.0,0.0,29.52,0.0,2646,a,16,0.0,1,0,1,1,1
2022-08-19,19/8/2022,6,9.3,8.17,0.0,-8.17,CALM,Fair,79.0,79.0,100.0,0.0,0.0,29.55,0.0,2647,a,9,0.0,0,0,1,1,1
2022-08-19,19/8/2022,7,6.46,7.39,0.0,-7.39,CALM,Fair,81.0,81.0,100.0,0.0,0.0,29.58,0.0,2648,a,9,0.0,0,0,1,1,1
2022-08-19,19/8/2022,8,11.51,6.34,0.06,-6.28,VAR,Partly Cloudy,84.0,79.0,84.0,2.0,0.0,29.58,0.0,2649,a,0,5.0,0,1,1,1,1
2022-08-19,19/8/2022,10,36.96,29.24,0.0,-29.24,VAR,Fair,86.0,77.0,74.0,2.0,0.0,29.58,0.0,2650,a,0,0.0,0,1,1,1,1
2022-08-19,19/8/2022,11,48.52,19.28,0.0,-19.28,VAR,Partly Cloudy,88.0,77.0,70.0,2.0,0.0,29.58,0.0,2651,a,0,5.0,0,1,1,1,1
2022-08-19,19/8/2022,12,38.83,20.33,0.0,-20.33,VAR,Mostly Cloudy,90.0,77.0,66.0,3.0,0.0,29.55,0.0,2652,a,0,4.0,0,1,1,1,1
2022-08-19,19/8/2022,13,47.94,27.96,0.0,-27.96,W,Mostly Cloudy,91.0,75.0,59.0,3.0,0.0,29.55,0.0,2653,a,7,4.0,1,1,1,1,1
2022-08-19,19/8/2022,14,44.29,31.13,0.0,-31.13,NW,Partly Cloudy,91.0,75.0,59.0,6.0,0.0,29.52,0.0,2654,a,11,5.0,1,1,1,1,1
2022-08-19,19/8/2022,15,44.47,35.06,0.0,-35.06,W,Fair,93.0,75.0,56.0,5.0,0.0,29.49,0.0,2655,a,7,0.0,1,1,1,1,1
2022-08-19,19/8/2022,16,51.35,40.11,0.0,-40.11,W,Partly Cloudy,91.0,73.0,55.0,7.0,0.0,29.46,0.0,2656,a,7,5.0,1,1,1,1,1
2022-08-19,19/8/2022,18,20.89,21.4,0.0,-21.4,W,Fair,91.0,73.0,55.0,6.0,0.0,29.46,0.0,2657,a,7,0.0,1,0,1,1,1
2022-08-19,19/8/2022,19,9.77,11.02,0.0,-11.02,SW,Fair,90.0,75.0,62.0,5.0,0.0,29.49,0.0,2658,a,14,0.0,1,0,1,1,1
2022-08-19,19/8/2022,20,11.35,10.66,0.0,-10.66,SW,Fair,86.0,73.0,66.0,3.0,0.0,29.52,0.0,2659,a,14,0.0,1,0,1,1,1
2022-08-20,20/8/2022,6,8.65,7.81,0.0,-7.81,CALM,Fair,79.0,79.0,100.0,0.0,0.0,29.52,0.0,2660,a,9,0.0,0,0,1,0,0
2022-08-20,20/8/2022,7,8.14,7.05,0.0,-7.05,CALM,Fair,81.0,81.0,100.0,0.0,0.0,29.52,0.0,2661,a,9,0.0,0,0,1,0,0
2022-08-20,20/8/2022,8,10.07,3.67,0.0,-3.67,CALM,Fair,82.0,79.0,89.0,0.0,0.0,29.55,0.0,2662,a,9,0.0,0,1,1,0,0
2022-08-20,20/8/2022,9,10.17,1.75,0.16,-1.59,W,Fair,84.0,75.0,74.0,1.0,0.0,29.55,0.0,2663,a,7,0.0,0,1,1,0,0
2022-08-20,20/8/2022,10,13.82,2.75,1.26,-1.49,W,Fair,86.0,75.0,70.0,5.0,0.0,29.55,0.0,2664,a,7,0.0,0,1,1,0,0
2022-08-20,20/8/2022,11,13.13,3.33,0.02,-3.31,W,Fair,86.0,75.0,70.0,2.0,0.0,29.55,0.0,2665,a,7,0.0,0,1,1,0,0
2022-08-20,20/8/2022,14,20.11,9.66,0.0,-9.66,W,Fair,88.0,73.0,62.0,5.0,0.0,29.46,0.0,2666,a,7,0.0,1,1,1,0,0
2022-08-20,20/8/2022,15,13.9,7.56,0.02,-7.54,VAR,Fair,88.0,75.0,66.0,2.0,0.0,29.46,0.0,2667,a,0,0.0,1,1,1,0,0
2022-08-20,20/8/2022,16,9.87,0.74,1.14,0.4,SW,Fair,90.0,75.0,62.0,3.0,0.0,29.43,0.0,2668,a,14,0.0,1,1,1,0,0
2022-08-20,20/8/2022,17,8.02,3.03,0.01,-3.02,VAR,Fair,90.0,75.0,62.0,1.0,0.0,29.4,0.0,2669,a,0,0.0,1,1,1,0,0
2022-08-20,20/8/2022,18,9.03,8.33,0.0,-8.33,WSW,Fair,88.0,75.0,66.0,2.0,0.0,29.4,0.0,2670,a,6,0.0,1,0,1,0,0
2022-08-20,20/8/2022,19,9.03,10.21,0.0,-10.21,WSW,Fair,88.0,75.0,66.0,3.0,0.0,29.43,0.0,2671,a,6,0.0,1,0,1,0,0
2022-08-21,21/8/2022,7,8.47,7.12,0.0,-7.12,VAR,Light Rain,77.0,77.0,100.0,2.0,0.0,29.46,0.0,2672,a,0,6.0,0,0,1,0,0
2022-08-21,21/8/2022,10,8.36,1.47,0.48,-0.99,S,Mostly Cloudy,81.0,79.0,94.0,6.0,0.0,29.52,0.0,2673,a,17,4.0,0,1,1,0,0
2022-08-21,21/8/2022,11,12.32,2.73,0.22,-2.51,SSE,Light Rain,81.0,81.0,100.0,3.0,0.0,29.52,0.0,2674,a,13,6.0,0,1,1,0,0
2022-08-21,21/8/2022,12,12.14,0.19,1.03,0.84,ESE,Partly Cloudy,81.0,81.0,100.0,6.0,0.0,29.49,0.0,2675,a,1,5.0,0,1,1,0,0
2022-08-21,21/8/2022,13,11.24,1.52,0.3,-1.22,ESE,Partly Cloudy,81.0,79.0,94.0,5.0,0.0,29.49,0.0,2676,a,1,5.0,1,1,1,0,0
2022-08-21,21/8/2022,14,10.8,1.93,0.09,-1.84,E,Fair,82.0,79.0,89.0,5.0,0.0,29.46,0.0,2677,a,12,0.0,1,1,1,0,0
2022-08-21,21/8/2022,15,10.92,1.24,0.97,-0.27,ESE,Fair,84.0,77.0,79.0,6.0,0.0,29.43,0.0,2678,a,1,0.0,1,1,1,0,0
2022-08-21,21/8/2022,16,11.68,0.81,0.71,-0.1,ESE,Fair,84.0,79.0,84.0,5.0,0.0,29.4,0.0,2679,a,1,0.0,1,1,1,0,0
2022-08-21,21/8/2022,17,7.72,4.72,0.04,-4.68,ESE,Fair,84.0,79.0,84.0,6.0,0.0,29.4,0.0,2680,a,1,0.0,1,1,1,0,0
2022-08-21,21/8/2022,18,10.23,7.41,0.0,-7.41,E,Partly Cloudy,82.0,79.0,89.0,5.0,0.0,29.4,0.0,2681,a,12,5.0,1,0,1,0,0
2022-08-21,21/8/2022,19,12.42,9.45,0.0,-9.45,E,Mostly Cloudy,82.0,79.0,89.0,3.0,0.0,29.43,0.0,2682,a,12,4.0,1,0,1,0,0
2022-08-21,21/8/2022,20,9.5,10.11,0.0,-10.11,W,Showers in the Vicinity,81.0,75.0,84.0,6.0,17.0,29.46,0.0,2683,a,7,13.0,1,0,1,0,0
2022-08-22,22/8/2022,6,7.56,7.66,0.0,-7.66,SE,Mostly Cloudy,77.0,77.0,100.0,3.0,0.0,29.49,0.0,2684,a,4,4.0,0,0,1,1,1
2022-08-22,22/8/2022,7,9.59,6.56,0.0,-6.56,SE,Partly Cloudy,79.0,79.0,100.0,6.0,0.0,29.49,0.0,2685,a,4,5.0,0,0,1,1,1
2022-08-22,22/8/2022,8,7.27,4.5,0.0,-4.5,SE,Fair,81.0,79.0,94.0,6.0,0.0,29.52,0.0,2686,a,4,0.0,0,1,1,1,1
2022-08-22,22/8/2022,9,37.74,11.14,0.85,-10.29,SE,Fair,82.0,77.0,84.0,10.0,0.0,29.55,0.0,2687,a,4,0.0,0,1,1,1,1
2022-08-22,22/8/2022,11,40.1,20.86,0.0,-20.86,SE,Fair,84.0,77.0,79.0,7.0,0.0,29.55,0.0,2688,a,4,0.0,0,1,1,1,1
2022-08-22,22/8/2022,13,49.49,24.66,0.0,-24.66,SE,Fair,88.0,77.0,70.0,6.0,0.0,29.52,0.0,2689,a,4,0.0,1,1,1,1,1
2022-08-22,22/8/2022,14,45.53,22.28,0.0,-22.28,ESE,Fair,86.0,75.0,70.0,8.0,0.0,29.49,0.0,2690,a,1,0.0,1,1,1,1,1
2022-08-22,22/8/2022,15,45.6,20.66,0.0,-20.66,SSE,Fair,88.0,77.0,70.0,10.0,0.0,29.46,0.0,2691,a,13,0.0,1,1,1,1,1
2022-08-22,22/8/2022,16,44.63,31.39,0.0,-31.39,SE,Fair,88.0,77.0,70.0,13.0,0.0,29.46,0.0,2692,a,4,0.0,1,1,1,1,1
2022-08-22,22/8/2022,17,42.42,34.53,0.0,-34.53,SE,Fair,88.0,75.0,66.0,13.0,0.0,29.46,0.0,2693,a,4,0.0,1,1,1,1,1
2022-08-22,22/8/2022,18,16.05,29.19,0.0,-29.19,SSE,Partly Cloudy,86.0,75.0,70.0,9.0,0.0,29.49,0.0,2694,a,13,5.0,1,0,1,1,1
2022-08-22,22/8/2022,19,11.6,12.36,0.0,-12.36,SW,Showers in the Vicinity,84.0,77.0,79.0,5.0,0.0,29.52,0.0,2695,a,14,13.0,1,0,1,1,1
2022-08-23,23/8/2022,6,7.48,7.64,0.0,-7.64,NNE,Fair,79.0,77.0,94.0,3.0,0.0,29.58,0.0,2696,a,15,0.0,0,0,1,1,1
2022-08-23,23/8/2022,7,6.41,6.97,0.0,-6.97,VAR,Cloudy,79.0,79.0,100.0,2.0,0.0,29.58,0.0,2697,a,0,8.0,0,0,1,1,1
2022-08-23,23/8/2022,8,10.98,4.72,0.0,-4.72,E,Mostly Cloudy,82.0,79.0,89.0,3.0,0.0,29.61,0.0,2698,a,12,4.0,0,1,1,1,1
2022-08-23,23/8/2022,9,24.85,17.12,0.0,-17.12,VAR,Mostly Cloudy,82.0,77.0,84.0,2.0,0.0,29.61,0.0,2699,a,0,4.0,0,1,1,1,1
2022-08-23,23/8/2022,10,41.06,23.13,0.0,-23.13,SE,Partly Cloudy,86.0,77.0,74.0,3.0,0.0,29.61,0.0,2700,a,4,5.0,0,1,1,1,1
2022-08-23,23/8/2022,12,53.28,23.45,0.0,-23.45,VAR,Mostly Cloudy,90.0,77.0,66.0,2.0,0.0,29.58,0.0,2701,a,0,4.0,0,1,1,1,1
2022-08-23,23/8/2022,13,54.36,41.06,0.0,-41.06,VAR,Mostly Cloudy,88.0,77.0,70.0,2.0,0.0,29.58,0.0,2702,a,0,4.0,1,1,1,1,1
2022-08-23,23/8/2022,14,40.57,29.32,0.0,-29.32,VAR,Mostly Cloudy,90.0,75.0,62.0,2.0,0.0,29.55,0.0,2703,a,0,4.0,1,1,1,1,1
2022-08-23,23/8/2022,15,49.67,28.0,0.0,-28.0,VAR,Fair,93.0,77.0,59.0,2.0,0.0,29.52,0.0,2704,a,0,0.0,1,1,1,1,1
2022-08-23,23/8/2022,16,58.84,36.79,0.0,-36.79,W,Fair,93.0,75.0,56.0,6.0,0.0,29.49,0.0,2705,a,7,0.0,1,1,1,1,1
2022-08-23,23/8/2022,17,41.14,43.57,0.0,-43.57,WNW,Fair,91.0,75.0,59.0,7.0,0.0,29.49,0.0,2706,a,5,0.0,1,1,1,1,1
2022-08-23,23/8/2022,18,28.4,34.86,0.0,-34.86,WSW,Fair,91.0,73.0,55.0,3.0,0.0,29.49,0.0,2707,a,6,0.0,1,0,1,1,1
2022-08-23,23/8/2022,20,13.19,17.73,0.0,-17.73,CALM,Fair,84.0,79.0,84.0,0.0,0.0,29.55,0.0,2708,a,9,0.0,1,0,1,1,1
2022-08-24,24/8/2022,6,9.13,8.35,0.0,-8.35,SE,Fair,79.0,79.0,100.0,3.0,0.0,29.58,0.0,2709,a,4,0.0,0,0,1,1,1
2022-08-24,24/8/2022,8,10.35,5.36,0.0,-5.36,ESE,Fair,84.0,82.0,94.0,3.0,0.0,29.61,0.0,2710,a,1,0.0,0,1,1,1,1
2022-08-24,24/8/2022,10,49.88,26.27,0.0,-26.27,CALM,Fair,88.0,77.0,70.0,0.0,0.0,29.61,0.0,2711,a,9,0.0,0,1,1,1,1
2022-08-24,24/8/2022,11,48.31,28.86,0.0,-28.86,ENE,Fair,88.0,79.0,75.0,3.0,0.0,29.58,0.0,2712,a,2,0.0,0,1,1,1,1
2022-08-24,24/8/2022,12,42.97,29.65,0.0,-29.65,NE,Fair,90.0,77.0,66.0,3.0,0.0,29.58,0.0,2713,a,3,0.0,0,1,1,1,1
2022-08-24,24/8/2022,13,56.59,31.77,0.0,-31.77,ENE,Fair,91.0,77.0,63.0,5.0,0.0,29.55,0.0,2714,a,2,0.0,1,1,1,1,1
2022-08-24,24/8/2022,14,60.76,38.19,0.0,-38.19,VAR,Fair,91.0,75.0,59.0,2.0,0.0,29.49,0.0,2715,a,0,0.0,1,1,1,1,1
2022-08-24,24/8/2022,16,44.48,25.79,0.0,-25.79,W,Fair,95.0,73.0,49.0,6.0,0.0,29.43,0.0,2716,a,7,0.0,1,1,1,1,1
2022-08-24,24/8/2022,17,39.46,36.55,0.0,-36.55,W,Fair,93.0,73.0,52.0,6.0,0.0,29.4,0.0,2717,a,7,0.0,1,1,1,1,1
2022-08-24,24/8/2022,18,27.41,27.45,0.0,-27.45,WSW,Fair,91.0,75.0,59.0,5.0,0.0,29.4,0.0,2718,a,6,0.0,1,0,1,1,1
2022-08-24,24/8/2022,19,9.61,14.41,0.0,-14.41,CALM,Fair,90.0,79.0,70.0,0.0,0.0,29.43,0.0,2719,a,9,0.0,1,0,1,1,1
2022-08-24,24/8/2022,20,11.86,11.47,0.0,-11.47,CALM,Fair,86.0,81.0,84.0,0.0,0.0,29.46,0.0,2720,a,9,0.0,1,0,1,1,1
2022-08-25,25/8/2022,6,6.36,7.77,0.0,-7.77,CALM,Fair,75.0,75.0,100.0,0.0,0.0,29.49,0.0,2721,a,9,0.0,0,0,1,1,1
2022-08-25,25/8/2022,8,7.72,6.34,0.0,-6.34,CALM,Fair,77.0,77.0,100.0,0.0,0.0,29.52,0.0,2722,a,9,0.0,0,1,1,1,1
2022-08-25,25/8/2022,12,32.46,17.22,0.0,-17.22,WNW,Mostly Cloudy,84.0,75.0,74.0,3.0,0.0,29.52,0.0,2723,a,5,4.0,0,1,1,1,1
2022-08-25,25/8/2022,14,44.89,17.2,0.0,-17.2,W,Partly Cloudy,88.0,77.0,70.0,6.0,0.0,29.46,0.0,2724,a,7,5.0,1,1,1,1,1
2022-08-25,25/8/2022,16,46.79,30.63,0.0,-30.63,VAR,Showers in the Vicinity,86.0,77.0,74.0,1.0,0.0,29.43,0.0,2725,a,0,13.0,1,1,1,1,1
2022-08-25,25/8/2022,17,31.32,30.7,0.0,-30.7,SSW,Mostly Cloudy,82.0,79.0,89.0,6.0,0.0,29.4,0.0,2726,a,16,4.0,1,1,1,1,1
2022-08-25,25/8/2022,18,30.03,23.72,0.0,-23.72,SSE,Mostly Cloudy,81.0,81.0,100.0,5.0,0.0,29.43,0.0,2727,a,13,4.0,1,0,1,1,1
2022-08-25,25/8/2022,19,15.84,21.53,0.0,-21.53,N,Mostly Cloudy,79.0,79.0,100.0,1.0,0.0,29.43,0.0,2728,a,10,4.0,1,0,1,1,1
2022-08-25,25/8/2022,20,9.33,10.14,0.0,-10.14,CALM,Mostly Cloudy,79.0,79.0,100.0,0.0,0.0,29.46,0.0,2729,a,9,4.0,1,0,1,1,1
2022-08-26,26/8/2022,6,7.23,7.72,0.0,-7.72,SE,Mostly Cloudy,77.0,77.0,100.0,5.0,0.0,29.46,0.0,2730,a,4,4.0,0,0,1,1,1
2022-08-26,26/8/2022,7,11.01,7.39,0.0,-7.39,SSE,Fair,77.0,77.0,100.0,3.0,0.0,29.49,0.0,2731,a,13,0.0,0,0,1,1,1
2022-08-26,26/8/2022,8,26.69,17.27,0.0,-17.27,SE,Mostly Cloudy,79.0,79.0,100.0,10.0,0.0,29.52,0.0,2732,a,4,4.0,0,1,1,1,1
2022-08-26,26/8/2022,9,33.46,29.43,0.0,-29.43,SE,Mostly Cloudy,81.0,79.0,94.0,13.0,0.0,29.52,0.0,2733,a,4,4.0,0,1,1,1,1
2022-08-26,26/8/2022,10,37.51,40.21,0.0,-40.21,SE,Cloudy,81.0,81.0,100.0,9.0,0.0,29.55,0.0,2734,a,4,8.0,0,1,1,1,1
2022-08-26,26/8/2022,11,47.52,36.08,0.0,-36.08,SE,Mostly Cloudy,82.0,81.0,94.0,9.0,0.0,29.55,0.0,2735,a,4,4.0,0,1,1,1,1
2022-08-26,26/8/2022,14,29.01,22.91,0.0,-22.91,E,Mostly Cloudy,86.0,82.0,89.0,3.0,0.0,29.49,0.0,2736,a,12,4.0,1,1,1,1,1
2022-08-26,26/8/2022,15,28.83,24.8,0.0,-24.8,SSE,Light Rain with Thunder,79.0,79.0,100.0,12.0,0.0,29.49,0.0,2737,a,13,,1,1,1,1,1
2022-08-26,26/8/2022,16,21.54,26.28,0.0,-26.28,SE,Light Rain with Thunder,75.0,75.0,100.0,6.0,0.0,29.49,0.0,2738,a,4,,1,1,1,1,1
2022-08-26,26/8/2022,17,19.65,22.19,0.0,-22.19,SE,Light Rain with Thunder,75.0,75.0,100.0,7.0,0.0,29.49,0.0,2739,a,4,,1,1,1,1,1
2022-08-26,26/8/2022,18,10.0,15.43,0.0,-15.43,ESE,Fair,77.0,77.0,100.0,3.0,0.0,29.52,0.0,2740,a,1,0.0,1,0,1,1,1
2022-08-26,26/8/2022,19,10.57,10.02,0.0,-10.02,ESE,Partly Cloudy,77.0,77.0,100.0,2.0,0.0,29.55,0.0,2741,a,1,5.0,1,0,1,1,1
2022-08-26,26/8/2022,20,10.06,9.55,0.0,-9.55,CALM,Mostly Cloudy,77.0,77.0,100.0,0.0,0.0,29.55,0.0,2742,a,9,4.0,1,0,1,1,1
2022-08-27,27/8/2022,6,6.76,7.42,0.0,-7.42,SSE,Partly Cloudy,75.0,75.0,100.0,6.0,0.0,29.61,0.0,2743,a,13,5.0,0,0,1,0,0
2022-08-27,27/8/2022,7,4.19,5.97,0.0,-5.97,VAR,Fair,77.0,77.0,100.0,2.0,0.0,29.64,0.0,2744,a,0,0.0,0,0,1,0,0
2022-08-27,27/8/2022,8,6.21,4.44,0.0,-4.44,SSE,Mostly Cloudy,77.0,77.0,100.0,6.0,0.0,29.67,0.0,2745,a,13,4.0,0,1,1,0,0
2022-08-27,27/8/2022,9,8.0,2.65,0.35,-2.3,S,Mostly Cloudy,79.0,77.0,94.0,6.0,0.0,29.67,0.0,2746,a,17,4.0,0,1,1,0,0
2022-08-27,27/8/2022,10,14.95,0.72,2.33,1.61,SSE,Mostly Cloudy,81.0,77.0,89.0,7.0,0.0,29.67,0.0,2747,a,13,4.0,0,1,1,0,0
2022-08-27,27/8/2022,11,19.17,0.78,4.83,4.05,SSE,Mostly Cloudy,82.0,75.0,79.0,5.0,0.0,29.67,0.0,2748,a,13,4.0,0,1,1,0,0
2022-08-27,27/8/2022,12,46.68,0.13,10.36,10.23,S,Partly Cloudy,84.0,75.0,74.0,6.0,0.0,29.64,0.0,2749,a,17,5.0,0,1,1,0,0
2022-08-27,27/8/2022,13,36.94,3.0,3.63,0.63,SE,Fair,84.0,75.0,74.0,6.0,0.0,29.61,0.0,2750,a,4,0.0,1,1,1,0,0
2022-08-27,27/8/2022,14,12.78,0.61,3.32,2.71,SSE,Fair,84.0,75.0,74.0,3.0,0.0,29.58,0.0,2751,a,13,0.0,1,1,1,0,0
2022-08-27,27/8/2022,15,10.34,1.95,3.26,1.31,VAR,Fair,86.0,75.0,70.0,2.0,0.0,29.58,0.0,2752,a,0,0.0,1,1,1,0,0
2022-08-27,27/8/2022,16,18.22,0.35,8.11,7.76,SSE,Fair,88.0,75.0,66.0,5.0,0.0,29.55,0.0,2753,a,13,0.0,1,1,1,0,0
2022-08-27,27/8/2022,17,8.53,0.68,1.59,0.91,VAR,Fair,88.0,73.0,62.0,2.0,0.0,29.52,0.0,2754,a,0,0.0,1,1,1,0,0
2022-08-27,27/8/2022,18,11.74,7.47,0.0,-7.47,VAR,Fair,86.0,75.0,70.0,2.0,0.0,29.52,0.0,2755,a,0,0.0,1,0,1,0,0
2022-08-27,27/8/2022,19,11.2,9.72,0.0,-9.72,SE,Fair,81.0,77.0,89.0,2.0,0.0,29.52,0.0,2756,a,4,0.0,1,0,1,0,0
2022-08-27,27/8/2022,20,11.09,9.86,0.0,-9.86,CALM,Fair,81.0,79.0,94.0,0.0,0.0,29.55,0.0,2757,a,9,0.0,1,0,1,0,0
2022-08-28,28/8/2022,6,6.59,6.88,0.0,-6.88,ESE,Light Rain,77.0,77.0,100.0,5.0,0.0,29.61,0.0,2758,a,1,6.0,0,0,1,0,0
2022-08-28,28/8/2022,7,5.01,5.61,0.0,-5.61,VAR,Fair,79.0,79.0,100.0,2.0,0.0,29.64,0.0,2759,a,0,0.0,0,0,1,0,0
2022-08-28,28/8/2022,8,14.08,1.78,0.51,-1.27,VAR,Fair,81.0,79.0,94.0,2.0,0.0,29.64,0.0,2760,a,0,0.0,0,1,1,0,0
2022-08-28,28/8/2022,9,26.55,0.0,6.12,6.12,VAR,Fair,82.0,79.0,89.0,2.0,0.0,29.67,0.0,2761,a,0,0.0,0,1,1,0,0
2022-08-28,28/8/2022,10,33.43,0.0,11.42,11.42,VAR,Fair,86.0,77.0,74.0,3.0,0.0,29.67,0.0,2762,a,0,0.0,0,1,1,0,0
2022-08-28,28/8/2022,11,25.55,0.36,9.79,9.43,VAR,Fair,88.0,75.0,66.0,3.0,0.0,29.64,0.0,2763,a,0,0.0,0,1,1,0,0
2022-08-28,28/8/2022,12,35.63,0.0,12.98,12.98,VAR,Fair,90.0,73.0,59.0,3.0,0.0,29.64,0.0,2764,a,0,0.0,0,1,1,0,0
2022-08-28,28/8/2022,13,45.5,0.33,10.9,10.57,S,Fair,90.0,75.0,62.0,5.0,0.0,29.61,0.0,2765,a,17,0.0,1,1,1,0,0
2022-08-28,28/8/2022,14,36.65,0.03,14.02,13.99,SSW,Fair,91.0,73.0,55.0,3.0,0.0,29.58,0.0,2766,a,16,0.0,1,1,1,0,0
2022-08-28,28/8/2022,15,22.59,4.17,3.56,-0.61,SW,Fair,90.0,75.0,62.0,3.0,0.0,29.55,0.0,2767,a,14,0.0,1,1,1,0,0
2022-08-28,28/8/2022,16,18.25,18.61,0.0,-18.61,SE,Fair,86.0,81.0,84.0,3.0,0.0,29.52,0.0,2768,a,4,0.0,1,1,1,0,0
2022-08-28,28/8/2022,17,12.99,15.23,0.0,-15.23,ENE,Fair,84.0,81.0,89.0,3.0,0.0,29.52,0.0,2769,a,2,0.0,1,1,1,0,0
2022-08-28,28/8/2022,18,11.55,10.58,0.0,-10.58,VAR,Fair,84.0,81.0,89.0,1.0,0.0,29.52,0.0,2770,a,0,0.0,1,0,1,0,0
2022-08-28,28/8/2022,19,10.02,10.27,0.0,-10.27,ENE,Fair,82.0,81.0,94.0,3.0,0.0,29.55,0.0,2771,a,2,0.0,1,0,1,0,0
